Trip_ID,Person_ID,Year,Total_Stops,Trip_Count,Start_Time,Arrival_Time,Trip_Time,Travel_Time,Wait_Time,Duration,Total_Distance,Original_Place_1,Original_Place_2,Original_Purpose_1,Original_Purpose_2,Destination_1,Destination_2,Dest_Purpose_1,Dest_Purpose_2,Starting_LGA,Ending_LGA,Trip_Purpose,Link_Mode,Dist_1,Dist_2,Dist_3,Dist_4,Dist_5,Dist_6,Dist_7,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7
Y14H0900241P03T02,Y14H0900241P03,2014,3,2,995,1048,53,43,10,0.0,7.22,Shops,Shopping Centre,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Kingston (C) (Vic.),Glen Eira (C),Change Mode,Train,1.02,5.9,0.3,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,25,15.0,3.0,0.0,0.0,0.0,0.0
Y14H0900518P01T02,Y14H0900518P01,2014,3,2,605,680,75,70,5,125.0,19.15,Place of Personal Business,Health Service,Personal Business,Medical/Dental purposes,Workplace,Another Workplace,Work Related,Employer's Business,Stonnington (C),Whitehorse (C),Work Related,Train,1.23,17.23,0.69,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,45.0,20.0,0.0,0.0,0.0,0.0
Y14H0900518P01T03,Y14H0900518P01,2014,6,3,805,900,95,89,6,80.0,19.52,Workplace,Another Workplace,Work Related,Employer's Business,Accommodation,Survey Home,At or Go Home,Go home,Whitehorse (C),Port Phillip (C),Change Mode,Train,0.69,8.04,0.43,7.82,1.89,0.65,0.0,Walking,Train,Walking,Walking,Tram,Walking,0,10,20.0,5.0,34.0,10.0,10.0,0.0
Y14H0900526P01T01,Y14H0900526P01,2014,3,1,600,620,20,15,5,130.0,3.64,Accommodation,Survey Home,At Home,At home,Social Place,Restaurant or Cafe,Social,Ate or drank,Stonnington (C),Melbourne (C),Social,Train,0.82,2.07,0.75,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,5.0,5.0,0.0,0.0,0.0,0.0
Y14H0900528P01T03,Y14H0900528P01,2014,3,3,960,1000,40,30,10,250.0,7.59,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,0.82,6.25,0.52,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0
Y14H0900528P01T04,Y14H0900528P01,2014,3,4,1250,1290,40,30,10,0.0,7.59,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.52,6.25,0.82,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0
Y14H0900531P01T04,Y14H0900531P01,2014,3,4,1200,1227,27,25,2,163.0,4.77,Accommodation,Survey Home,At Home,At home,Social Place,Pub or Bar,Social,Visited someone,Stonnington (C),Yarra (C),Social,Train,0.82,3.69,0.26,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,8,10.0,7.0,0.0,0.0,0.0,0.0
Y14H0900531P01T05,Y14H0900531P01,2014,3,5,1390,1418,28,28,0,0.0,4.77,Social Place,Pub or Bar,Social,Visited someone,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Stonnington (C),Change Mode,Train,0.26,3.69,0.82,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,7,13.0,8.0,0.0,0.0,0.0,0.0
Y14H0900531P02T04,Y14H0900531P02,2014,3,4,1200,1227,27,25,2,163.0,4.77,Accommodation,Survey Home,At Home,At home,Social Place,Pub or Bar,Social,Visited someone,Stonnington (C),Yarra (C),Social,Train,0.82,3.69,0.26,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,8,10.0,7.0,0.0,0.0,0.0,0.0
Y14H0900531P02T05,Y14H0900531P02,2014,3,5,1390,1418,28,28,0,0.0,4.77,Social Place,Pub or Bar,Social,Visited someone,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Stonnington (C),Change Mode,Train,0.26,3.69,0.82,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,7,13.0,8.0,0.0,0.0,0.0,0.0
Y14H0900540P01T01,Y14H0900540P01,2014,5,1,450,580,130,85,45,740.0,29.1,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Monash (C),Work Related,Train,0.48,4.33,0.22,23.62,0.45,0.0,0.0,Walking,Tram,Walking,Train,Walking,0,0,10,15.0,5.0,45.0,10.0,0.0,0.0
Y14H0900540P01T02,Y14H0900540P01,2014,5,2,1320,1425,105,85,20,0.0,25.13,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Monash (C),Stonnington (C),Change Mode,Train,0.45,19.65,0.07,4.48,0.48,0.0,0.0,Walking,Train,Walking,Tram,Walking,0,0,5,40.0,5.0,30.0,5.0,0.0,0.0
Y14H0900540P02T01,Y14H0900540P02,2014,5,1,450,675,225,195,30,0.0,168.19,Accommodation,Survey Home,At Home,At home,Accommodation,2nd Home,Personal Business,Stayed overnight,Stonnington (C),Latrobe (C) (Vic.),Personal Business,Train,0.48,4.33,4.24,157.96,1.18,0.0,0.0,Walking,Tram,Walking,Train,Walking,0,0,10,15.0,30.0,125.0,15.0,0.0,0.0
Y14H0910132P02T02,Y14H0910132P02,2014,6,2,987,1066,79,69,10,74.0,26.66,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Whittlesea (C),Change Mode,Train,0.37,0.61,0.24,23.94,1.24,0.26,0.0,Walking,Tram,Walking,Train,Public Bus,Walking,0,4,4.0,2.0,50.0,3.0,6.0,0.0
Y14H0910211P01T02,Y14H0910211P01,2014,5,2,470,540,70,67,3,525.0,23.12,Recreational Place,Gym,Recreational,Other recreational (eg. exercise),Workplace,My Workplace,Work Related,Own Workplace,Boroondara (C),Knox (C),Work Related,Train,0.75,20.64,0.06,1.51,0.16,0.0,0.0,Walking,Train,Walking,Public Bus,Walking,0,0,20,37.0,2.0,4.0,4.0,0.0,0.0
Y14H0910211P01T03,Y14H0910211P01,2014,5,3,1065,1140,75,57,18,0.0,23.85,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Knox (C),Boroondara (C),Change Mode,Train,0.16,1.51,0.06,20.64,1.48,0.0,0.0,Walking,Public Bus,Walking,Train,Walking,0,0,5,5.0,2.0,30.0,15.0,0.0,0.0
Y14H0910239P03T01,Y14H0910239P03,2014,4,1,715,765,50,45,5,135.0,17.5,Accommodation,Survey Home,At Home,At home,Workplace,Another Workplace,Education,At Uni/Tech,Glen Eira (C),Melbourne (C),Education,Train,0.67,4.75,11.85,0.23,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,5,15.0,20.0,5.0,0.0,0.0,0.0
Y14H0910239P03T05,Y14H0910239P03,2014,3,5,1320,1375,55,55,0,0.0,16.78,Social Place,Restaurant or Cafe,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,1.01,14.4,1.37,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,30.0,15.0,0.0,0.0,0.0,0.0
Y14H0910533P01T02,Y14H0910533P01,2014,2,2,740,755,15,15,0,230.0,4.86,Transport Feature,Train Station,Social,Ate or drank,Social Place,Pub or Bar,Social,Ate or drank,Melbourne (C),Melbourne (C),Social,Train,4.81,0.05,0.0,0.0,0.0,0.0,0.0,Train,Walking,0,0,0,0,0,10,5.0,0.0,0.0,0.0,0.0,0.0
Y14H0910533P01T03,Y14H0910533P01,2014,3,3,985,1020,35,30,5,0.0,7.14,Social Place,Pub or Bar,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Melbourne (C),Change Mode,Train,0.07,6.57,0.5,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,10.0,15.0,0.0,0.0,0.0,0.0
Y14H0910536P01T01,Y14H0910536P01,2014,3,1,840,890,50,45,5,160.0,10.22,Accommodation,Survey Home,At Home,At home,Recreational Place,Sport Ground or Oval,Social,Watched sport,Melbourne (C),Melbourne (C),Social,Train,0.61,9.33,0.28,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,20.0,10.0,0.0,0.0,0.0,0.0
Y14H0910536P01T02,Y14H0910536P01,2014,3,2,1050,1115,65,55,10,0.0,8.9,Recreational Place,Sport Ground or Oval,Social,Watched sport,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Melbourne (C),Change Mode,Train,1.72,6.57,0.61,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,20,20.0,15.0,0.0,0.0,0.0,0.0
Y14H0920104P01T02,Y14H0920104P01,2014,3,2,420,462,42,30,12,648.0,13.1,Place of Education,Secondary School,Pick-up or Drop-off Someone,Someone picked-up or delivered,Workplace,My Workplace,Work Related,Own Workplace,Boroondara (C),Melbourne (C),Work Related,Train,1.21,11.71,0.18,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,5,20.0,5.0,0.0,0.0,0.0,0.0
Y14H0920104P01T03,Y14H0920104P01,2014,3,3,1110,1180,70,45,25,0.0,13.33,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Boroondara (C),Change Mode,Train,0.18,11.71,1.44,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,5,30.0,10.0,0.0,0.0,0.0,0.0
Y14H0920118P01T03,Y14H0920118P01,2014,3,3,420,445,25,23,2,680.0,9.66,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Boroondara (C),Melbourne (C),Work Related,Train,2.46,7.05,0.15,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,10,8.0,5.0,0.0,0.0,0.0,0.0
Y14H0920118P01T04,Y14H0920118P01,2014,3,4,1125,1155,30,30,0,105.0,12.01,Workplace,My Workplace,Work Related,Own Workplace,Place of Education,Secondary School,Social,Social (NEC),Melbourne (C),Boroondara (C),Social,Train,0.15,11.02,0.84,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,8,8.0,14.0,0.0,0.0,0.0,0.0
Y14H0920119P03T01,Y14H0920119P03,2014,3,1,475,520,45,34,11,220.0,14.25,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Boroondara (C),Melbourne (C),Education,Train,1.57,11.71,0.97,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,5,19.0,10.0,0.0,0.0,0.0,0.0
Y14H0920119P03T02,Y14H0920119P03,2014,3,2,740,805,65,58,7,0.0,14.06,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Boroondara (C),Change Mode,Train,0.97,11.71,1.38,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,28.0,20.0,0.0,0.0,0.0,0.0
Y14H0920139P01T01,Y14H0920139P01,2014,4,1,510,589,79,63,16,476.0,21.54,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Boroondara (C),Melbourne (C),Work Related,Train,0.44,4.91,15.8,0.39,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,4,20.0,30.0,9.0,0.0,0.0,0.0
Y14H0920139P01T02,Y14H0920139P01,2014,4,2,1065,1160,95,80,15,0.0,21.3,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Boroondara (C),Change Mode,Train,0.39,15.8,4.79,0.32,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,10,30.0,35.0,5.0,0.0,0.0,0.0
Y14H0920224P01T01,Y14H0920224P01,2014,3,1,510,550,40,40,0,470.0,7.75,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,0.66,6.82,0.27,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,20.0,5.0,0.0,0.0,0.0,0.0
Y14H0920224P01T02,Y14H0920224P01,2014,3,2,1020,1060,40,40,0,0.0,7.75,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.27,6.82,0.66,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,20.0,15.0,0.0,0.0,0.0,0.0
Y14H0920224P02T01,Y14H0920224P02,2014,3,1,480,520,40,40,0,470.0,7.92,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,0.66,6.82,0.44,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,20.0,5.0,0.0,0.0,0.0,0.0
Y14H0920224P02T02,Y14H0920224P02,2014,3,2,990,1030,40,40,0,0.0,7.92,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.44,6.82,0.66,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,20.0,15.0,0.0,0.0,0.0,0.0
Y14H0920429P03T02,Y14H0920429P03,2014,3,2,920,973,53,40,13,32.0,9.93,Place of Education,Secondary School,Education,At school,Shops,Retail NEC,Buy Something,Bought something,Melbourne (C),Boroondara (C),Buy Something,Train,1.01,8.71,0.21,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,13,24.0,3.0,0.0,0.0,0.0,0.0
Y14H0920502P04T01,Y14H0920502P04,2014,3,1,440,480,40,31,9,440.0,5.76,Accommodation,Survey Home,At Home,At home,Place of Education,Secondary School,Education,At school,Bayside (C),Glen Eira (C),Education,Train,1.42,3.42,0.92,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,20,4.0,7.0,0.0,0.0,0.0,0.0
Y14H0920511P01T02,Y14H0920511P01,2014,3,2,495,540,45,38,7,480.0,14.79,Place of Education,Kinder or Preschool,Pick-up or Drop-off Someone,Someone picked-up or delivered,Workplace,My Workplace,Work Related,Own Workplace,Port Phillip (C),Melbourne (C),Work Related,Train,2.79,11.12,0.88,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,5,18.0,15.0,0.0,0.0,0.0,0.0
Y14H0920511P01T03,Y14H0920511P01,2014,3,3,1020,1060,40,33,7,40.0,13.97,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Bayside (C),Change Mode,Train,0.88,11.12,1.97,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,10,18.0,5.0,0.0,0.0,0.0,0.0
Y14H0930118P01T02,Y14H0930118P01,2014,3,2,471,541,70,65,5,209.0,35.79,Transport Feature,Bus Stop,Pick-up or Drop-off Someone,Someone picked-up or delivered,Workplace,My Workplace,Work Related,Own Workplace,Yarra Ranges (S),Melbourne (C),Work Related,Train,2.52,32.88,0.39,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,9,47.0,9.0,0.0,0.0,0.0,0.0
Y14H0930118P01T05,Y14H0930118P01,2014,3,5,1065,1132,67,61,6,0.0,36.46,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Yarra Ranges (S),Change Mode,Train,0.39,32.88,3.19,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,7,45.0,9.0,0.0,0.0,0.0,0.0
Y14H0930204P03T03,Y14H0930204P03,2014,3,3,1160,1215,55,50,5,125.0,19.89,Accommodation,Survey Home,At Home,At home,Social Place,Cinema,Social,"Watched concert, movies etc",Bayside (C),Melbourne (C),Social,Train,4.39,14.74,0.76,0.0,0.0,0.0,0.0,Bicycle,Train,Walking,0,0,0,0,15,25.0,10.0,0.0,0.0,0.0,0.0
Y14H0930204P03T04,Y14H0930204P03,2014,3,4,1340,1425,85,70,15,0.0,19.89,Social Place,Cinema,Social,"Watched concert, movies etc",Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Bayside (C),Change Mode,Train,0.76,14.74,4.39,0.0,0.0,0.0,0.0,Walking,Train,Bicycle,0,0,0,0,10,35.0,25.0,0.0,0.0,0.0,0.0
Y14H0930213P02T07,Y14H0930213P02,2014,3,7,1100,1140,40,38,2,240.0,17.13,Accommodation,Survey Home,At Home,At home,Social Place,Pub or Bar,Social,Visited someone,Bayside (C),Yarra (C),Social,Train,1.24,15.37,0.52,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,3,25.0,10.0,0.0,0.0,0.0,0.0
Y14H0930215P01T01,Y14H0930215P01,2014,4,1,429,475,46,40,6,590.0,19.63,Accommodation,Survey Home,At Home,At home,Workplace,Workplace NEC,Work Related,Own Workplace,Bayside (C),Melbourne (C),Work Related,Train,1.22,15.37,2.24,0.81,0.0,0.0,0.0,Vehicle Driver,Train,Train,Walking,0,0,0,4,29.0,3.0,4.0,0.0,0.0,0.0
Y14H0930215P01T02,Y14H0930215P01,2014,4,2,1065,1120,55,40,15,9.0,19.63,Workplace,Workplace NEC,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Bayside (C),Change Mode,Train,0.81,2.24,15.37,1.22,0.0,0.0,0.0,Walking,Train,Train,Vehicle Driver,0,0,0,4,3.0,29.0,4.0,0.0,0.0,0.0
Y14H0930217P03T01,Y14H0930217P03,2014,5,1,450,494,44,35,9,426.0,8.56,Accommodation,Survey Home,At Home,At home,Place of Education,Secondary School,Education,At school,Bayside (C),Kingston (C) (Vic.),Education,Train,1.02,2.11,4.29,0.24,0.89,0.0,0.0,Walking,Public Bus,Train,Walking,Walking,0,0,12,8.0,7.0,3.0,5.0,0.0,0.0
Y14H0930217P03T02,Y14H0930217P03,2014,4,2,920,961,41,29,12,0.0,8.65,Place of Education,Secondary School,Education,At school,Accommodation,Survey Home,At or Go Home,Go home,Kingston (C) (Vic.),Bayside (C),Change Mode,Train,1.24,4.29,2.39,0.72,0.0,0.0,0.0,School Bus,Train,Public Bus,Walking,0,0,0,5,5.0,8.0,11.0,0.0,0.0,0.0
Y14H0930217P04T01,Y14H0930217P04,2014,4,1,450,495,45,36,9,500.0,8.54,Accommodation,Survey Home,At Home,At home,Place of Education,Secondary School,Education,At school,Bayside (C),Kingston (C) (Vic.),Education,Train,1.02,2.11,4.29,1.12,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,12,8.0,7.0,9.0,0.0,0.0,0.0
Y14H0930233P03T01,Y14H0930233P03,2014,3,1,430,465,35,35,0,515.0,12.2,Accommodation,Survey Home,At Home,At home,Workplace,Workplace NEC,Work Related,Own Workplace,Glen Eira (C),Yarra (C),Work Related,Train,3.41,7.99,0.8,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,5,20.0,10.0,0.0,0.0,0.0,0.0
Y14H0930233P03T04,Y14H0930233P03,2014,3,4,1140,1240,100,90,10,0.0,12.7,Social Place,Restaurant or Cafe,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Glen Eira (C),Change Mode,Train,1.34,11.11,0.26,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,20,60.0,10.0,0.0,0.0,0.0,0.0
Y14H0931015P01T01,Y14H0931015P01,2014,3,1,380,490,110,97,13,470.0,80.71,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Greater Geelong (C),Melbourne (C),Work Related,Train,3.46,74.41,2.84,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,10,62.0,25.0,0.0,0.0,0.0,0.0
Y14H0931015P01T02,Y14H0931015P01,2014,3,2,960,1070,110,92,18,0.0,80.71,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Greater Geelong (C),Change Mode,Train,2.84,74.41,3.46,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,20,58.0,14.0,0.0,0.0,0.0,0.0
Y14H0940116P02T01,Y14H0940116P02,2014,4,1,450,515,65,57,8,505.0,17.18,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Manningham (C),Boroondara (C),Education,Train,0.16,5.91,10.55,0.56,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,5,27.0,15.0,10.0,0.0,0.0,0.0
Y14H0940116P02T02,Y14H0940116P02,2014,5,2,1020,1080,60,53,7,0.0,17.21,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Boroondara (C),Manningham (C),Change Mode,Train,0.56,10.55,0.08,5.86,0.16,0.0,0.0,Walking,Train,Walking,Public Bus,Walking,0,0,2,15.0,1.0,32.0,3.0,0.0,0.0
Y14H0940136P02T01,Y14H0940136P02,2014,6,1,455,546,91,78,13,549.0,32.45,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Manningham (C),Boroondara (C),Work Related,Train,0.18,15.37,0.19,3.36,12.33,1.03,0.0,Walking,Public Bus,Walking,Train,Train,Walking,0,5,37.0,2.0,4.0,17.0,13.0,0.0
Y14H0940136P02T02,Y14H0940136P02,2014,5,2,1095,1195,100,92,8,0.0,26.35,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Boroondara (C),Manningham (C),Change Mode,Train,1.03,8.36,0.76,16.02,0.18,0.0,0.0,Walking,Train,Walking,Public Bus,Walking,0,0,13,17.0,12.0,45.0,5.0,0.0,0.0
Y14H0940224P01T01,Y14H0940224P01,2014,3,1,540,595,55,33,22,485.0,9.14,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,1.02,7.43,0.69,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,8,15.0,10.0,0.0,0.0,0.0,0.0
Y14H0940224P01T02,Y14H0940224P01,2014,3,2,1080,1125,45,33,12,0.0,7.74,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.58,6.28,0.88,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,8,15.0,10.0,0.0,0.0,0.0,0.0
Y14H0940224P02T01,Y14H0940224P02,2014,3,1,510,540,30,20,10,490.0,4.87,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Glen Eira (C),Work Related,Train,0.88,3.88,0.11,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,5.0,5.0,0.0,0.0,0.0,0.0
Y14H0940224P02T02,Y14H0940224P02,2014,3,2,1030,1060,30,20,10,0.0,4.25,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Glen Eira (C),Stonnington (C),Change Mode,Train,0.11,3.12,1.02,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,5.0,10.0,0.0,0.0,0.0,0.0
Y14H0940236P01T03,Y14H0940236P01,2014,3,3,635,680,45,38,7,85.0,10.28,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,0.86,9.31,0.11,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,22.0,6.0,0.0,0.0,0.0,0.0
Y14H0940236P01T07,Y14H0940236P01,2014,3,7,1055,1098,43,33,10,0.0,10.28,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.11,9.31,0.86,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,18.0,10.0,0.0,0.0,0.0,0.0
Y14H0940236P02T01,Y14H0940236P02,2014,4,1,460,518,58,50,8,517.0,17.06,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Maribyrnong (C),Work Related,Train,0.86,9.31,5.62,1.27,0.0,0.0,0.0,Walking,Train,Train,Walking,0,0,0,8,24.0,5.0,13.0,0.0,0.0,0.0
Y14H0940311P03T01,Y14H0940311P03,2014,3,1,600,695,95,79,16,145.0,42.53,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Casey (C),Melbourne (C),Education,Train,2.11,40.3,0.12,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,10,54.0,15.0,0.0,0.0,0.0,0.0
Y14H0940311P03T03,Y14H0940311P03,2014,3,3,930,1055,125,82,43,0.0,42.8,Shops,Shopping Centre,Buy Something,Bought something,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Casey (C),Change Mode,Train,0.39,40.3,2.11,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Passenger,0,0,0,0,20,47.0,15.0,0.0,0.0,0.0,0.0
Y14H0940311P04T01,Y14H0940311P04,2014,4,1,450,500,50,46,4,415.0,28.58,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At school,Casey (C),Monash (C),Education,Train,2.11,22.52,3.01,0.94,0.0,0.0,0.0,Vehicle Passenger,Train,Public Bus,Walking,0,0,0,5,18.0,18.0,5.0,0.0,0.0,0.0
Y14H0940311P04T02,Y14H0940311P04,2014,4,2,915,980,65,51,14,0.0,28.58,Place of Education,Tertiary,Education,At school,Accommodation,Survey Home,At or Go Home,Go home,Monash (C),Casey (C),Change Mode,Train,0.94,3.01,22.52,2.11,0.0,0.0,0.0,Walking,Public Bus,Train,Vehicle Passenger,0,0,0,5,6.0,31.0,9.0,0.0,0.0,0.0
Y14H0940322P03T01,Y14H0940322P03,2014,3,1,525,620,95,95,0,615.0,41.32,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Knox (C),Melbourne (C),Education,Train,4.23,35.53,1.56,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,15,60.0,20.0,0.0,0.0,0.0,0.0
Y14H0940322P03T02,Y14H0940322P03,2014,3,2,1235,1335,100,100,0,0.0,41.32,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Knox (C),Change Mode,Train,1.56,35.53,4.23,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,25,60.0,15.0,0.0,0.0,0.0,0.0
Y14H0940325P03T01,Y14H0940325P03,2014,3,1,452,542,90,78,12,540.0,40.73,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Knox (C),Port Phillip (C),Work Related,Train,4.35,34.66,1.72,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,14,47.0,17.0,0.0,0.0,0.0,0.0
